Date,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-08-05 12:00:00+00:00,229.0,,51.0,20.1,3.0,28.3,41.9,62.106667
2024-08-05 13:00:00+00:00,239.0,,48.2,18.7,4.0,29.3,43.2,62.533333
2024-08-05 14:00:00+00:00,252.0,,44.1,16.8,5.0,30.5,44.5,62.853333
2024-08-05 15:00:00+00:00,258.0,,40.0,15.0,6.0,32.5,47.1,63.166664
2024-08-05 16:00:00+00:00,252.0,,36.0,13.6,8.0,32.5,47.1,63.526665
2024-08-05 17:00:00+00:00,239.0,,32.0,12.4,11.0,31.0,45.2,63.836666
2024-08-05 18:00:00+00:00,224.0,,28.7,11.4,14.0,27.1,39.9,64.05666
2024-08-05 19:00:00+00:00,206.0,,26.7,10.6,15.0,23.3,34.5,64.13
2024-08-05 20:00:00+00:00,186.0,,25.3,10.1,16.0,21.0,30.9,64.06333
2024-08-05 21:00:00+00:00,170.0,,23.4,9.6,19.0,20.8,30.4,63.88666
2024-08-05 22:00:00+00:00,163.0,,20.3,9.3,24.0,21.6,31.4,63.573334
2024-08-05 23:00:00+00:00,161.0,,16.6,9.2,31.0,21.2,31.0,63.23
2024-08-06 00:00:00+00:00,141.0,,12.1,7.9,43.0,11.2,17.2,62.94333
2024-08-06 01:00:00+00:00,131.0,,9.7,6.7,50.0,8.9,14.4,62.056664
2024-08-06 02:00:00+00:00,117.0,,6.4,5.1,59.0,8.3,13.5,61.31333
2024-08-06 03:00:00+00:00,107.0,,4.3,3.9,66.0,7.8,12.6,60.68333
2024-08-06 04:00:00+00:00,104.0,,3.5,3.5,68.0,7.5,12.0,60.120003
2024-08-06 05:00:00+00:00,104.0,,3.9,3.6,67.0,7.1,11.4,58.016663
2024-08-06 06:00:00+00:00,110.0,,7.1,3.9,62.0,7.4,12.0,55.466667
2024-08-06 07:00:00+00:00,122.0,,15.4,4.4,52.0,9.7,15.9,52.9
2024-08-06 08:00:00+00:00,139.0,,26.6,5.2,38.0,12.1,20.0,50.200005
2024-08-06 09:00:00+00:00,159.0,,35.3,6.4,27.0,13.1,21.9,46.700005
2024-08-06 10:00:00+00:00,183.0,,39.4,8.4,22.0,14.3,24.2,42.66667
2024-08-06 11:00:00+00:00,211.0,,41.1,10.8,19.0,18.0,29.6,39.216667
2024-08-06 12:00:00+00:00,294.0,,43.7,13.8,10.0,27.2,41.8,37.041668
2024-08-06 13:00:00+00:00,309.0,,42.8,13.0,8.0,32.6,48.7,36.95
2024-08-06 14:00:00+00:00,329.0,,41.5,12.0,6.0,32.9,48.2,37.225002
2024-08-06 15:00:00+00:00,332.0,,39.3,10.9,5.0,29.9,43.3,37.425
2024-08-06 16:00:00+00:00,302.0,,35.5,9.8,8.0,25.7,37.0,37.208336
2024-08-06 17:00:00+00:00,255.0,,30.9,8.8,12.0,21.2,30.4,36.641666
2024-08-06 18:00:00+00:00,219.0,,27.1,8.0,15.0,17.1,24.4,35.825005
2024-08-06 19:00:00+00:00,205.0,,24.8,7.7,15.0,14.5,20.8,34.99167
2024-08-06 20:00:00+00:00,202.0,,23.3,7.7,13.0,13.5,19.3,34.258335
2024-08-06 21:00:00+00:00,200.0,,22.2,7.9,13.0,14.8,21.2,33.633335
2024-08-06 22:00:00+00:00,199.0,,21.8,8.6,16.0,16.6,23.9,33.133335
2024-08-06 23:00:00+00:00,199.0,,21.8,9.6,22.0,18.9,27.1,32.716667
2024-08-07 00:00:00+00:00,148.0,,15.2,8.6,39.0,4.7,6.7,32.524998
2024-08-07 01:00:00+00:00,141.0,,13.3,8.0,46.0,5.2,7.5,31.983335
2024-08-07 02:00:00+00:00,130.0,,10.8,7.2,55.0,5.1,7.2,31.675
2024-08-07 03:00:00+00:00,123.0,,9.4,6.7,61.0,4.9,7.0,31.408333
2024-08-07 04:00:00+00:00,118.0,,9.1,6.6,64.0,5.1,7.3,31.166666
2024-08-07 05:00:00+00:00,115.0,,9.8,6.8,64.0,5.7,8.2,30.966667
2024-08-07 06:00:00+00:00,122.0,,13.3,7.1,60.0,6.4,9.3,30.85
2024-08-07 07:00:00+00:00,146.0,,22.0,7.4,48.0,9.7,14.3,30.766668
2024-08-07 08:00:00+00:00,179.0,,33.4,7.8,32.0,13.3,19.7,30.766668
2024-08-07 09:00:00+00:00,203.0,,41.8,8.5,20.0,13.7,20.5,30.866669
2024-08-07 10:00:00+00:00,205.0,,44.1,9.7,16.0,13.7,20.8,30.91667
2024-08-07 11:00:00+00:00,198.0,,43.5,11.3,16.0,14.6,22.3,30.86667
2024-08-07 12:00:00+00:00,194.0,,36.9,9.4,20.0,16.9,26.5,30.583342
2024-08-07 13:00:00+00:00,221.0,,38.3,9.8,18.0,21.7,33.2,29.725002
2024-08-07 14:00:00+00:00,257.0,,40.3,10.5,14.0,25.2,37.8,28.816666
2024-08-07 15:00:00+00:00,280.0,,41.7,10.8,11.0,25.2,37.1,28.175001
2024-08-07 16:00:00+00:00,276.0,,42.2,10.6,8.0,23.9,35.2,27.783335
2024-08-07 17:00:00+00:00,259.0,,42.1,10.2,5.0,22.4,32.8,27.633333
2024-08-07 18:00:00+00:00,246.0,,41.3,9.9,3.0,23.6,34.5,27.73333
2024-08-07 19:00:00+00:00,243.0,,39.5,9.7,2.0,23.1,33.5,28.274998
2024-08-07 20:00:00+00:00,244.0,,37.0,9.7,3.0,22.6,32.7,28.991665
2024-08-07 21:00:00+00:00,246.0,,35.0,10.2,5.0,23.7,34.1,29.75
2024-08-07 22:00:00+00:00,254.0,,34.5,11.5,10.0,29.9,43.0,30.491667
2024-08-07 23:00:00+00:00,263.0,,34.6,13.2,16.0,32.2,46.2,31.6
2024-08-08 00:00:00+00:00,270.0,,37.5,15.5,24.0,24.7,35.4,32.708332
2024-08-08 01:00:00+00:00,237.0,,34.9,17.5,32.0,19.5,27.9,34.375004
2024-08-08 02:00:00+00:00,190.0,,31.2,20.2,42.0,16.5,24.3,35.56667
2024-08-08 03:00:00+00:00,153.0,,27.6,21.3,51.0,15.0,22.9,36.516666
2024-08-08 04:00:00+00:00,135.0,,24.0,19.4,56.0,13.7,21.5,37.358334
2024-08-08 05:00:00+00:00,125.0,,20.5,15.9,59.0,11.5,18.6,38.075
2024-08-08 06:00:00+00:00,120.0,,18.5,12.8,60.0,10.1,17.1,38.55834
2024-08-08 07:00:00+00:00,118.0,,19.2,10.9,57.0,10.2,17.5,38.866673
2024-08-08 08:00:00+00:00,120.0,,21.3,9.5,53.0,9.8,17.1,38.908337
2024-08-08 09:00:00+00:00,120.0,,22.3,8.2,49.0,8.5,15.0,38.616673
2024-08-08 10:00:00+00:00,114.0,,20.7,7.0,48.0,7.3,12.8,38.18334
2024-08-08 11:00:00+00:00,107.0,,18.1,5.9,48.0,6.4,11.3,37.650005
2024-08-08 12:00:00+00:00,147.0,,26.6,8.0,34.0,5.0,7.6,36.96667
2024-08-08 13:00:00+00:00,149.0,,24.9,7.2,32.0,4.7,7.2,35.975002
2024-08-08 14:00:00+00:00,153.0,,22.7,6.2,29.0,4.9,7.5,34.558334
2024-08-08 15:00:00+00:00,157.0,,21.6,5.5,25.0,6.3,9.3,32.866665
2024-08-08 16:00:00+00:00,160.0,,22.9,5.5,19.0,7.9,11.6,31.291664
2024-08-08 17:00:00+00:00,165.0,,25.4,5.9,13.0,9.1,13.1,29.958328
2024-08-08 18:00:00+00:00,172.0,,27.0,6.6,8.0,9.5,13.8,28.849998
2024-08-08 19:00:00+00:00,185.0,,26.5,7.5,6.0,10.1,14.6,27.674997
2024-08-08 20:00:00+00:00,202.0,,25.2,8.6,5.0,11.6,16.6,26.591667
2024-08-08 21:00:00+00:00,218.0,,24.7,10.0,5.0,15.8,22.6,25.675001
2024-08-08 22:00:00+00:00,237.0,,26.1,11.5,5.0,19.4,27.9,25.016668
2024-08-08 23:00:00+00:00,255.0,,28.4,13.2,6.0,22.9,32.9,24.14167
2024-08-09 00:00:00+00:00,251.0,,28.7,13.6,15.0,18.2,26.1,23.366665
2024-08-09 01:00:00+00:00,224.0,,26.9,14.6,26.0,19.0,27.3,22.824997
2024-08-09 02:00:00+00:00,187.0,,24.3,16.0,42.0,20.1,29.0,22.783335
2024-08-09 03:00:00+00:00,159.0,,22.2,16.4,54.0,18.5,26.8,23.083336
2024-08-09 04:00:00+00:00,141.0,,19.4,14.8,62.0,16.1,23.5,24.8
2024-08-09 05:00:00+00:00,132.0,,17.1,12.3,67.0,16.5,24.1,26.800001
2024-08-09 06:00:00+00:00,144.0,,19.4,10.9,65.0,17.6,25.7,26.0
2024-08-09 07:00:00+00:00,192.0,,30.7,11.9,51.0,21.7,31.8,24.616665
2024-08-09 08:00:00+00:00,261.0,,46.6,14.0,31.0,28.1,41.4,25.575005
2024-08-09 09:00:00+00:00,320.0,,58.4,15.8,15.0,32.6,47.6,27.36
2024-08-09 10:00:00+00:00,358.0,,62.4,16.9,8.0,35.9,51.8,29.108337
2024-08-09 11:00:00+00:00,386.0,,62.2,17.7,5.0,38.8,55.8,31.491669
2024-08-09 12:00:00+00:00,273.0,,61.3,16.2,12.0,23.1,33.4,34.19167
2024-08-09 13:00:00+00:00,277.0,,56.9,15.0,12.0,27.9,40.4,35.7
2024-08-09 14:00:00+00:00,282.0,,50.8,13.3,13.0,27.9,40.6,37.633335
2024-08-09 15:00:00+00:00,276.0,,45.5,11.7,14.0,25.5,37.4,39.55
2024-08-09 16:00:00+00:00,249.0,,42.1,10.3,15.0,22.4,33.1,42.299995
2024-08-09 17:00:00+00:00,211.0,,39.6,9.0,16.0,18.7,27.9,44.716667
2024-08-09 18:00:00+00:00,182.0,,37.3,8.0,17.0,15.4,23.3,46.316658
2024-08-09 19:00:00+00:00,170.0,,35.1,7.5,18.0,12.6,19.3,47.299995
2024-08-09 20:00:00+00:00,167.0,,33.0,7.4,18.0,11.0,16.9,47.716667
2024-08-09 21:00:00+00:00,165.0,,30.6,7.5,21.0,11.7,17.8,47.61666
2024-08-09 22:00:00+00:00,162.0,,27.6,8.0,27.0,13.3,20.0,46.933327
2024-08-09 23:00:00+00:00,161.0,,24.2,8.8,36.0,13.7,20.9,45.916664
2024-08-10 00:00:00+00:00,148.0,,17.0,8.4,48.0,5.8,9.7,44.38333
2024-08-10 01:00:00+00:00,136.0,,14.0,7.3,54.0,6.6,11.9,42.316666
2024-08-10 02:00:00+00:00,120.0,,9.9,5.7,63.0,7.3,13.5,40.25
2024-08-10 03:00:00+00:00,108.0,,7.0,4.6,69.0,7.1,14.0,39.058334
2024-08-10 04:00:00+00:00,102.0,,5.5,4.2,72.0,7.8,15.4,38.108334
2024-08-10 05:00:00+00:00,101.0,,5.2,4.2,73.0,8.2,16.3,37.416668
2024-08-10 06:00:00+00:00,108.0,,8.4,4.5,69.0,8.5,16.8,36.725
2024-08-10 07:00:00+00:00,128.0,,18.0,4.9,56.0,10.0,18.7,35.966667
2024-08-10 08:00:00+00:00,156.0,,31.0,5.6,38.0,13.4,23.7,34.991665
2024-08-10 09:00:00+00:00,182.0,,40.4,6.4,25.0,15.9,27.2,33.766666
2024-08-10 10:00:00+00:00,203.0,,42.5,7.6,21.0,17.6,29.8,32.374996
2024-08-10 11:00:00+00:00,220.0,,41.0,9.1,22.0,20.1,33.1,30.849998
2024-08-10 12:00:00+00:00,236.0,,38.6,9.0,21.0,19.8,30.6,29.29167
2024-08-10 13:00:00+00:00,231.0,,38.3,8.7,20.0,20.0,30.5,29.016668
2024-08-10 14:00:00+00:00,224.0,,37.9,8.2,20.0,19.3,29.3,28.358335
2024-08-10 15:00:00+00:00,216.0,,37.4,7.8,19.0,18.5,27.9,27.641663
2024-08-10 16:00:00+00:00,205.0,,36.9,7.6,19.0,17.6,26.3,27.058332
2024-08-10 17:00:00+00:00,194.0,,36.2,7.4,19.0,16.6,24.9,26.658333
2024-08-10 18:00:00+00:00,187.0,,35.1,7.5,20.0,15.5,23.4,26.483335
2024-08-10 19:00:00+00:00,190.0,,33.4,7.9,20.0,15.2,22.8,26.491669
2024-08-10 20:00:00+00:00,198.0,,31.3,8.4,21.0,15.5,23.3,26.708336
2024-08-10 21:00:00+00:00,201.0,,28.8,8.8,23.0,17.2,25.7,27.083336
2024-08-10 22:00:00+00:00,196.0,,26.0,9.1,28.0,17.7,26.7,27.541672
2024-08-10 23:00:00+00:00,187.0,,23.0,9.3,34.0,17.3,26.0,27.90834
2024-08-11 00:00:00+00:00,184.0,,16.9,9.0,49.0,12.2,18.6,28.208336
2024-08-11 01:00:00+00:00,165.0,,14.0,7.6,55.0,10.2,16.5,28.741669
2024-08-11 02:00:00+00:00,139.0,,10.0,5.7,64.0,8.6,14.6,29.041672
